geo_label_citystate,date_label,strata_race_label,strata_sex_label,Adult Binge Drinking,Adult Mental Distress,Adult Obesity,Adult Physical Inactivity,Adult Smoking,All Cancer Deaths,Breast Cancer Deaths,COVID-19 Deaths,"COVID-19 Vaccination, Adults","COVID-19 Vaccination, Seniors",Cardiovascular Disease Deaths,Child Lead Levels,Child Lead Testing,Children,Climate-related  Disasters,College Graduates,Colorectal Cancer Deaths,Community Social Vulnerability to Climate Disasters,Deaths from All Causes,Dental Care,Diabetes,Diabetes Deaths,Drives Alone to Work,Drug Overdose Deaths,Electronic Bullying,Excessive Housing Cost,Fighting in School,"Flu Vaccinations, Medicare",Foreign Born Population,Gun Deaths (Firearms),HIV-Related Deaths,HIV/AIDS Prevalence,Hazardous Air Quality,Heart Disease Deaths,High Blood Pressure,"Homeless, Children","Homeless, Total",Homicides,Household Income Inequality,Households with Higher-Incomes,Housing Lead Risk,Income Inequality,Infant Deaths,Injury Deaths,Lack of Car,Life Expectancy,Limited Supermarket Access,Longer Driving Commute Time,Longer Summers,Low Birthweight,Lung Cancer Deaths,Maternal Deaths,Minority Population,Motor Vehicle Deaths,New Chlamydia Cases,New Gonorrhea Cases,New Tuberculosis Cases,Number of Heat Waves,Opioid Overdose Deaths,Owner Occupied Housing,People with Disabilities,Per-capita Household Income,Pneumonia or Influenza Deaths,Police Killings,Poor Air Quality,Population Density,Poverty and Near Poverty in All Ages,Poverty in All Ages,Poverty in Children,Premature Death,Prenatal Care,Preschool Enrollment,Preterm Births,Primarily Speak Chinese,Primarily Speak English,Primarily Speak Spanish,Prostate Cancer Deaths,Public Assistance,Public Transportation Use,Racial Disparity in Police Killings,"Racial Segregation, White and Asian","Racial Segregation, White and Black","Racial Segregation, White and Hispanic","Racial Segregation, White and Non-White",Renters vs. Owners,Riding Bike to Work,School Bullying,Seniors,Service Workers,Single-Parent Families,Suicide,Syphilis Prevalence,"Syphilis, Newborns",Teen Alcohol,Teen Asthma,Teen Birth Control,Teen Births,Teen Breakfast,Teen Computer Time,Teen Marijuana,Teen Mental Distress,Teen Obesity,Teen Physical Activity,Teen Physical Education,Teen Physical Inactivity,Teen Smoking,Teen Soda,Teen Suicidal Ideation,Teen TV Time,Unemployment,"Uninsured, All Ages","Uninsured, Child",Vacant Housing Units,Vacant Housing and Homelessness,Violent Crime,Walking to Work,Weapons in School
"Las Vegas, NV",2012,Hispanic,Female,,,,,,93.14517602,,,,,125.4663289,,,,,,9.958248021,,418.7195825,,,12.38767136,,6.23426127,,,,,,1.73775394,,,,93.24389797,,,,1.886424317,,,,,,21.11434309,,87.25004431,,,,,15.7487426,,,6.097610453,,,,,3.96448308,,,,12.04153428,,,,,,,2867.184975,,,,,,,,,,,,,,,,,,,,,3.153081776,,,,,,,,,,,,,,,,,,,,,,,,,,
"Las Vegas, NV",2012,Hispanic,Male,,,,,,120.1624592,,,,,182.6991725,,,,,,13.78968798,,578.7587293,,,12.62110021,,9.795214957,,,,,,10.60360995,4.524023872,,,149.153229,,,,4.881011042,,,,,,48.47312635,,81.71339584,,,,,31.30155175,,,9.154300301,,,,,6.883980215,,,,19.14044051,,,,,,,4859.440348,,,,,,,,,,,,,,,,,,,,,10.91598221,,,,,,,,,,,,,,,,,,,,,,,,,,
"Las Vegas, NV",2012,White,Both,,,,,,185.6242523,25.31846189,,,,256.063128,,,,,26.50613284,19.0829285,,859.6454154,,,12.94917725,,33.9675274,,,,38.0,,15.71722007,2.460983696,311.1,,210.4896733,,,,3.889418499,,,,,,84.83615179,,76.92545664,,,,7.685311505,55.76401664,,,10.69908605,,,,,25.30831078,63.85848879,13.98986673,35503.0,20.90174566,1.676769201,,,,9.448739143,9.773715032,7614.175026,78.50721421,,,,,,21.01069673,,,,,,,,0.56596252,,,,35.78664384,,25.85449008,,,,,,20.01830245,,,,,,,,,,,,,11.26163647,,,,,,,
"Las Vegas, NV",2012,White,Female,,,,,,166.6605564,,,,,195.5636196,,,,,,15.5671329,,738.22303,,,10.47204098,,28.89232977,,,,,,6.247441644,,,,152.2646241,,,,3.001796848,,,,,,56.27095338,,79.04210512,,,,,,,,5.116031214,,,,,22.05407948,,,,18.23531585,,,,,,,5747.350217,,,,,,,,,,,,,,,,,,,,,14.23977295,,,,,,,,,,,,,,,,,,,,,,,,,,
"Las Vegas, NV",2012,White,Male,,,,,,209.8336074,,,,,321.968904,,,,,,,,990.4110887,,,15.41001847,,38.7328179,,,,,,24.87797078,4.163323017,,,274.7152358,,,,4.703551749,,,,,,112.3943157,,74.97654935,,,,,61.30779272,,,16.03764708,,,,,28.32035433,,,,24.52601218,,,,,,,9372.381409,,,,,,,,,,,,,,,,,,,,,37.13928574,,,,,,,,,,,,,,,,,,,,,,,,,,
"Las Vegas, NV",2013,All,Both,15.8,12.5,30.6,26.2,20.6,164.3887003,22.37311242,,,,236.3840624,,10.84206722,24.10811663,5.1,23.15509425,17.16209326,43.62416107,747.6106462,56.1,11.0,11.4153312,77.66836702,20.17417404,,29.57343491,,36.0,21.22439525,12.77730549,2.999038858,367.8,10.4109589,192.3845704,30.3,,,5.665563197,-0.005221496,52.61255325,1.703359271,0.4681,,63.41260207,9.939345801,78.07284709,49.18581349,35.93317722,63.06666667,8.390104597,46.54190575,9.518747967,55.62781705,9.793588782,458.3,111.3,3.7,5.846153846,14.11803485,51.76727562,13.06753347,27650.0,21.69699897,2.067712412,70.95890411,4613.515599,37.21557858,16.15048616,23.7025588,6260.59357,67.54867698,36.92875734,,0.699613236,66.39157714,25.43996562,21.07620175,15.73714709,4.163707195,5.902330068,24.2354126,36.38811108,46.10025136,35.42174299,0.931722286,0.368409347,,14.09367148,45.48060372,13.5822081,17.4336798,8.1,7.7,31.8,25.3,,30.39644993,,38.9,15.9,,12.1,42.1,,,7.8,,16.1,30.8,8.786043539,15.75971075,10.15467983,12.38691719,,758.0367289,1.595244757,
"Las Vegas, NV",2013,All,Female,,,,,,144.8034262,,,,,182.2912732,,,,,,14.3981603,,632.8080467,,,9.045449538,,17.94901017,,,,,,4.268498931,0.80261086,124.3,,140.4227182,,,,2.803712941,,,,,,40.2856993,,80.00386728,,,,,41.20484248,,,5.778219851,,,,,13.28647861,,,,17.39658845,,,,,,,4724.56534,,,,,,,,,,,,,,,,,,,,,8.535930725,,,33.7,23.2,,,,35.3,16.1,,7.8,35.4,,,8.4,,19.2,30.4,,,,,,,,
"Las Vegas, NV",2013,All,Male,,,,,,189.437692,,,,,298.0207268,,,,,,20.27577999,,875.6839385,,,13.97140709,,22.31122901,,,,,,21.51252339,5.193253506,611.9,,252.4021902,,,,8.452658096,,,,,,86.9447176,,76.27561573,,,,,53.14905675,,,13.77467782,,,,,14.82856909,,,,27.19326194,,,,,,,7791.467085,,,,,,,,,,,,,,,,,,,,,26.72365016,,,29.8,27.5,,,,42.9,15.7,,16.7,49.5,,,7.3,,13.0,31.3,,,,,,,,
"Las Vegas, NV",2013,American Indian/Alaska Native,Both,,,,,,,,,,,,,,,,11.51408451,,,,,,,74.27497315,,,,,,,,,254.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.36187845,20.55473006,20516.0,,,,,,20.00990589,30.66361556,,,,,,,,,,7.894736842,,,,,,1.676524954,,,,43.77013963,16.98895028,,,,,,,,,,,,,,,,,,,,9.347614411,20.05943536,12.97117517,,,,4.564983888,
"Las Vegas, NV",2013,Asian,Both,,,,,,,,,,,,,,,,39.83138173,,,,,,,74.01866315,,,,,,,,,112.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.63015678,11.47059537,30656.0,,,,,,11.01676358,10.06097561,,,,,,,,,,4.620144031,,,,,,0.705606901,,,,38.29467462,15.56245936,,,,,,,,,,,,,,,,,,,,7.032741838,12.07494964,8.245588017,,,,1.065016736,
"Las Vegas, NV",2013,Asian/PI,Both,,,,,,108.9925152,14.22188508,,,,158.0298348,,,,,,14.56372632,,458.3067443,,,8.244183971,,6.33127217,,,,34.0,,4.358644115,,,,117.0130733,,,,2.971254019,,,,,,31.81121892,,84.41997979,,,,10.11914477,27.56947286,,,7.307715616,,,,,3.08370374,,,,15.96741024,,,,,,,4017.348003,74.74318101,,,,,,11.31471249,,,,,,,,,,,,,,8.551912255,,,21.0,26.2,,12.65968466,,46.5,9.7,,10.1,38.0,,,,,18.7,30.9,,,,,,,,
"Las Vegas, NV",2013,Asian/PI,Female,,,,,,96.56271219,,,,,119.1441627,,,,,,12.45502935,,376.2037228,,,6.607411027,,4.987678469,,,,,,,,,,82.67516134,,,,,,,,,,21.71358173,,84.93752475,,,,,21.04074978,,,5.793012572,,,,,,,,,14.0624529,,,,,,,3288.827309,,,,,,,,,,,,,,,,,,,,,4.694747518,,,,,,,,,,,,,,,,,,,,,,,,,,
"Las Vegas, NV",2013,Asian/PI,Male,,,,,,132.162282,,,,,229.8164009,,,,,,17.40917161,,609.8926439,,,10.7338139,,7.976289506,,,,,,8.066899281,,,,180.8011276,,,,4.887499576,,,,,,45.0869049,,82.8114923,,,,,38.33877689,,,8.927556659,,,,,4.067113452,,,,20.33586698,,,,,,,5011.837831,,,,,,,,,,,,,,,,,,,,,13.57293529,,,,,,,,,,,,,,,,,,,,,,,,,,
"Las Vegas, NV",2013,Black,Both,,,,,,173.5145944,26.33527363,,,,314.566716,,,,,17.33746757,19.09199865,,864.7991193,,,19.33531861,73.21345938,18.51871169,,,,23.0,,19.41346131,8.520440288,883.0,,249.6804592,,,,17.60526997,,,,,,71.90096359,,74.83741085,,,,12.86671794,47.86960212,,,12.62248511,,,,,11.33971838,28.49072395,15.97554708,23009.0,29.04280857,7.57909927,,,,25.84167177,36.95318699,9652.488655,60.26593196,,,,,,30.62590069,,9.344218946,,,,,,2.509914321,,,,43.00959467,32.63007393,11.3471919,,,22.0,30.5,,54.43215058,,39.3,21.2,,17.4,48.5,,,,,11.0,44.9,13.774376,11.29324569,6.145741879,,,,2.515369868,
"Las Vegas, NV",2013,Black,Female,,,,,,153.5342724,,,,,266.5955687,,,,,,16.94369886,,748.2925696,,,,,18.82064683,,,,,,3.276977279,4.487291798,,,208.1145837,,,,5.094212253,,,,,,41.44450475,,76.97425097,,,,,40.92308153,,,8.874521337,,,,,14.65820243,,,,,,,,,,,7697.860324,,,,,,,,,,,,,,,,,,,,,3.527015066,,,,,,,,,,,,,,,,,,,,,,,,,,
"Las Vegas, NV",2013,Black,Male,,,,,,201.3149702,,,,,367.8115366,,,,,,21.75693961,,993.7733783,,,25.96773157,,18.22434588,,,,,,35.9259798,12.87690441,,,296.4086714,,,,30.07939511,,,,,,103.8941953,,72.65859175,,,,,57.1489157,,,16.46720202,,,,,7.850982644,,,,,,,,,,,11665.19573,,,,,,,,,,,,,,,,,,,,,20.01724442,,,,,,,,,,,,,,,,,,,,,,,,,,
"Las Vegas, NV",2013,Hispanic,Both,,,,,,103.0046131,11.78104096,,,,147.7499095,,,,,9.05275886,12.31522421,,471.2064873,,,10.46035069,75.927043,7.594390489,,,,24.0,,6.313719791,2.450611475,343.1,,115.2581775,,,,4.328876295,,,,,,36.10925606,,83.75202427,,,,6.862162621,18.72804847,,,7.703940643,,,,,4.683656755,40.99900541,8.333747132,16701.0,16.74761925,1.505366632,,,,21.82565585,30.68090828,3931.158747,58.97785659,,,,,,15.42876253,,4.580102438,,,,,,1.439083558,,,,64.08602851,30.49692415,7.788778544,,,39.4,21.3,,40.81997802,,38.4,16.4,,14.5,38.9,,,8.0,,15.2,30.9,7.918624413,27.32563336,14.31071469,,,,1.466378582,
"Las Vegas, NV",2013,Hispanic,Female,,,,,,91.80615477,,,,,119.7261809,,,,,,11.25121241,,389.8906164,,,,,6.269271072,,,,,,1.679431995,,,,88.69873031,,,,2.200038928,,,,,,20.25042846,,86.0803135,,,,,13.67550896,,,5.227521387,,,,,4.027319261,,,,12.7313603,,,,,,,2918.813268,,,,,,,,,,,,,,,,,,,,,3.576896324,,,,,,,,,,,,,,,,,,,,,,,,,,
"Las Vegas, NV",2013,Hispanic,Male,,,,,,118.5561751,,,,,180.7145813,,,,,,13.34981461,,565.605945,,,12.31252159,,8.585502194,,,,,,10.9442768,4.438670883,,,147.0436948,,,,6.36152659,,,,,,52.09801347,,81.2888671,,,,,25.69916209,,,9.953615334,,,,,5.10248268,,,,22.2183134,,,,,,,4937.040079,,,,,,,,,,,,,,,,,,,,,12.04024565,,,,,,,,,,,,,,,,,,,,,,,,,,
"Las Vegas, NV",2013,White,Both,,,,,,186.6529794,25.90036749,,,,260.4253271,,,,,29.4271715,18.78476288,,854.672107,,,11.7248366,80.89362366,31.91427253,,,,39.0,,16.52716846,2.799064244,317.3,,216.0171171,,,,4.416264384,,,,,,84.97512155,,77.04508274,,,,7.583105992,55.20166267,,,11.33668319,,,,,23.53746782,62.24441315,16.18509013,37267.0,23.06567521,1.676769201,,,,10.00872812,10.74723449,7608.218516,78.80580958,,,,,,21.77048963,,2.487317568,,,,,,0.60656989,,,,34.38152047,14.42740061,26.24743001,,,27.9,26.1,,18.32565592,,36.1,11.6,,7.9,46.9,,,8.9,,14.5,23.7,8.222337707,9.378424292,7.16971877,,,,1.48911262,
"Las Vegas, NV",2013,White,Female,,,,,,166.0913965,,,,,197.1963452,,,,,,15.76830639,,728.1607398,,,9.297586913,,28.50152487,,,,,,6.605525501,,,,154.0807203,,,,3.015124542,,,,,,55.86649231,,79.32657438,,,,,50.97916963,,,5.690491322,,,,,21.55169861,,,,,,,,,,,5686.671293,,,,,,,,,,,,,,,,,,,,,13.81965285,,,,,,,,,,,,,,,,,,,,,,,,,,
"Las Vegas, NV",2013,White,Male,,,,,,211.2136053,,,,,327.1219909,,,,,,21.98905127,,984.7582399,,,14.10872453,,35.14510443,,,,,,26.20193167,4.993587824,,,282.3166808,,,,5.723465089,,,,,,113.006454,,74.99130918,,,,,60.23245158,,,16.70966482,,,,,25.37057418,,,,,,,,,,,9415.211347,,,,,,,,,,,,,,,,,,,,,38.37887552,,,,,,,,,,,,,,,,,,,,,,,,,,
"Las Vegas, NV",2014,All,Both,15.8,12.5,30.6,26.2,20.6,161.9295696,22.31849834,,,,244.9605373,,10.84206722,24.10811663,5.1,23.15509425,16.46267915,43.62416107,742.2746493,56.1,11.0,10.69860691,77.66836702,19.87521071,,29.57343491,,36.0,21.22439525,13.24658677,2.550518429,389.8,4.383561644,200.2397048,30.3,,,6.39469186,-0.005221496,52.61255325,1.703359271,0.4681,3.358930103,64.44542724,9.939345801,78.33898006,49.18581349,35.93317722,63.06666667,8.50165507,44.43551882,9.518747967,55.62781705,10.38071378,459.3,128.5,3.2,5.846153846,13.2946707,51.76727562,13.06753347,27650.0,22.7351589,2.067712412,67.39726027,4613.515599,37.21557858,16.15048616,23.7025588,6365.880268,69.91789354,36.92875734,,0.699613236,66.39157714,25.43996562,20.50326989,15.73714709,4.163707195,5.902330068,24.2354126,36.38811108,46.10025136,35.42174299,0.931722286,0.368409347,,14.09367148,45.48060372,13.5822081,17.13972652,15.4,14.9,29.0,25.3,,28.03298371,,40.2,15.9,,11.4,48.0,,,5.9,,15.6,23.3,8.786043539,15.75971075,10.15467983,12.38691719,,841.0744275,1.595244757,
"Las Vegas, NV",2014,All,Female,,,,,,143.4930929,,,,,191.9950915,,,,,,13.61727097,,626.669413,,,8.94883734,,16.89935884,,,,,,4.86253976,0.831151298,130.7,,149.024841,,,,3.176627857,,,,,,40.23442726,,80.61058546,,,,,39.77229807,,,6.150567471,,,,,11.91476513,,,,17.12644126,,,,,,,4771.744881,,,,,,,,,,,,,,,,,,,,,8.389395273,,,,,,,,,,,,,,,,,,,,,,,,,,
"Las Vegas, NV",2014,All,Male,,,,,,185.2276439,,,,,304.87752,,,,,,19.72949128,,870.5386307,,,12.63009721,,22.78471451,,,,,,21.93199177,4.262280609,650.4,,258.7861712,,,,9.564555818,,,,,,89.14600328,,76.17689193,,,,,50.12121075,,,14.61120969,,,,,14.58637271,,,,29.6638092,,,,,,,7954.139035,,,,,,,,,,,,,,,,,,,,,26.25494699,,,,,,,,,,,,,,,,,,,,,,,,,,
"Las Vegas, NV",2014,American Indian/Alaska Native,Both,,,,,,,,,,,,,,,,11.51408451,,,,,,,74.27497315,,,,,,,,,301.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.36187845,20.55473006,20516.0,,,,,,20.00990589,30.66361556,,,,,,,,,,7.894736842,,,,,,1.676524954,,,,43.77013963,16.98895028,,,,,,,,,,,,,,,,,,,,9.347614411,20.05943536,12.97117517,,,,4.564983888,
"Las Vegas, NV",2014,Asian,Both,,,,,,,,,,,,,,,,39.83138173,,,,,,,74.01866315,,,,,,,,,120.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.63015678,11.47059537,30656.0,,,,,,11.01676358,10.06097561,,,,,,,,,,4.620144031,,,,,,0.705606901,,,,38.29467462,15.56245936,,,,,,,,,,,,,,,,,,,,7.032741838,12.07494964,8.245588017,,,,1.065016736,
"Las Vegas, NV",2014,Asian/PI,Both,,,,,,110.5773593,13.93206279,,,,164.6644515,,,,,,14.86890076,,458.8214021,,,8.064646056,,6.287763917,,,,34.0,,3.877242113,,,,122.7798654,,,,2.336844535,,,,,1.212856277,32.5042199,,85.37911279,,,,9.589905363,29.28381153,,,7.874351337,,,,,2.978263551,,,,17.2967902,,,,,,,4238.155069,75.87748344,,,,,,11.1026068,,,,,,,,,,,,,,8.327537935,,,,,,10.12304251,,,,,,,,,,,,,,,,,,,,
"Las Vegas, NV",2014,Asian/PI,Female,,,,,,99.76563072,,,,,130.9924787,,,,,,14.46180147,,387.9126033,,,5.28468445,,4.996295749,,,,,,,,,,91.59207426,,,,,,,,,,21.7595096,,85.51779262,,,,,22.71821204,,,6.273591959,,,,,,,,,13.16376613,,,,,,,3363.402222,,,,,,,,,,,,,,,,,,,,,4.617050035,,,,,,,,,,,,,,,,,,,,,,,,,,
"Las Vegas, NV",2014,Asian/PI,Male,,,,,,127.9772406,,,,,213.5939506,,,,,,15.5932476,,559.8844577,,,11.90665067,,7.885047535,,,,,,6.894639921,,,,168.6620312,,,,3.707748165,,,,,,45.59304301,,83.36223284,,,,,39.24871975,,,10.16242952,,,,,3.599016587,,,,23.49027816,,,,,,,5338.255498,,,,,,,,,,,,,,,,,,,,,12.88426595,,,,,,,,,,,,,,,,,,,,,,,,,,
"Las Vegas, NV",2014,Black,Both,,,,,,173.7987741,30.86707268,,,,324.1948511,,,,,17.33746757,20.54789759,,882.1831654,,,18.70935618,73.21345938,18.99231939,,,,23.0,,20.90102906,8.331742854,947.6,,258.1198823,,,,20.1214203,,,,,6.850262939,79.70607019,,76.01966066,,,,13.04802762,42.04567802,,,14.22347853,,,,,10.44452242,28.49072395,15.97554708,23009.0,29.38861039,7.57909927,,,,25.84167177,36.95318699,10301.04022,62.99413133,,,,,,25.13868785,,9.344218946,,,,,,2.509914321,,,,43.00959467,32.63007393,11.08563006,,,,,,51.55804992,,,,,,,,,,,,,13.774376,11.29324569,6.145741879,,,,2.515369868,
"Las Vegas, NV",2014,Black,Female,,,,,,156.6736987,,,,,274.6447046,,,,,,14.57815526,,759.4434362,,,,,18.13361668,,,,,,4.992572875,5.37062657,,,213.4560141,,,,6.229103812,,,,,,46.73932251,,79.14438685,,,,,36.47332606,,,10.86439985,,,,,12.97696097,,,,21.57896185,,,,,,,8124.383591,,,,,,,,,,,,,,,,,,,,,3.928071151,,,,,,,,,,,,,,,,,,,,,,,,,,
"Las Vegas, NV",2014,Black,Male,,,,,,197.0323901,,,,,378.9751131,,,,,,28.17677168,,1018.444056,,,,,19.89907541,,,,,,37.15357873,11.44763713,,,308.9370986,,,,34.29936539,,,,,,114.4431664,,72.90896647,,,,,48.90705335,,,17.85002038,,,,,7.722109883,,,,,,,,,,,12560.31822,,,,,,,,,,,,,,,,,,,,,18.70727389,,,,,,,,,,,,,,,,,,,,,,,,,,
"Las Vegas, NV",2014,Hispanic,Both,,,,,,98.9881906,11.49655579,,,,158.17606,,,,,9.05275886,11.99639472,,470.0477931,,,9.977873022,75.927043,7.811415203,,,,23.0,,6.945096011,1.777753196,369.0,,121.9914045,,,,5.02090353,,,,,3.366157556,39.11177208,,83.80580415,,,,6.905627272,17.66686543,,,8.832881934,,,,,4.76476217,40.99900541,8.333747132,16701.0,15.86806225,1.505366632,,,,21.82565585,30.68090828,4112.263859,62.84962736,,,,,,17.31427211,,4.580102438,,,,,,1.439083558,,,,64.08602851,30.49692415,8.127922374,,,,,,36.709509,,,,,,,,,,,,,7.918624413,27.32563336,14.31071469,,,,1.466378582,
"Las Vegas, NV",2014,Hispanic,Female,,,,,,85.64197988,,,,,130.3567368,,,,,,11.35730274,,389.7394724,,,,,6.077819869,,,,,,2.030221585,,,,96.14124946,,,,2.724911539,,,,,,21.28427391,,85.83991975,,,,,11.87118836,,,4.859918354,,,,,3.618930391,,,,13.0625193,,,,,,,3007.413138,,,,,,,,,,,,,,,,,,,,,3.218725447,,,,,,,,,,,,,,,,,,,,,,,,,,
"Las Vegas, NV",2014,Hispanic,Male,,,,,,119.1164727,,,,,193.7243918,,,,,,12.91181638,,567.8025977,,,12.22332579,,9.299628552,,,,,,11.8616749,3.447330968,,,154.4363283,,,,7.198949839,,,,,,56.59354187,,81.56597298,,,,,25.7835254,,,12.77643569,,,,,5.727816001,,,,19.94296234,,,,,,,5208.539639,,,,,,,,,,,,,,,,,,,,,13.01552768,,,,,,,,,,,,,,,,,,,,,,,,,,
"Las Vegas, NV",2014,White,Both,,,,,,184.7050165,25.29676791,,,,269.5965108,,,,,29.4271715,17.73533561,,848.4664974,,,10.82710725,80.89362366,31.74168862,,,,39.0,,16.90923223,2.319097373,329.5,,225.1661845,,,,4.922374999,,,,,2.824943651,85.44707566,,77.21103586,,,,7.832596463,53.19625929,,,11.83419381,,,,,22.70035922,62.24441315,16.18509013,37267.0,24.74658521,1.676769201,,,,10.00872812,10.74723449,7622.344237,79.85086301,,,,,,21.45456981,,2.487317568,,,,,,0.60656989,,,,34.38152047,14.42740061,25.70136994,,,,,,17.67030134,,,,,,,,,,,,,8.222337707,9.378424292,7.16971877,,,,1.48911262,
"Las Vegas, NV",2014,White,Female,,,,,,165.5215626,,,,,208.1799636,,,,,,14.57775842,,722.6776653,,,8.95446216,,27.21286715,,,,,,7.571080842,,,,164.6337319,,,,3.313939725,,,,,,56.39690985,,79.92800184,,,,,50.25189662,,,6.141929871,,,,,19.95089296,,,,,,,,,,,5689.734163,,,,,,,,,,,,,,,,,,,,,13.87875948,,,,,,,,,,,,,,,,,,,,,,,,,,
"Las Vegas, NV",2014,White,Male,,,,,,207.07075,,,,,333.7921367,,,,,,21.01809443,,977.3177331,,,12.66923737,,36.01936136,,,,,,26.15363439,4.013620283,,,289.1230648,,,,6.465211295,,,,,,113.5876833,,74.80228194,,,,,56.71407809,,,17.24642325,,,,,25.27321402,,,,,,,,,,,9439.641682,,,,,,,,,,,,,,,,,,,,,37.26443579,,,,,,,,,,,,,,,,,,,,,,,,,,
"Las Vegas, NV",2015,All,Both,15.0,13.3,27.8,27.6,20.0,158.7351036,21.45773932,,,,255.0903395,,10.84206722,24.10811663,5.1,23.15509425,16.57145814,40.93959732,743.0258733,56.1,10.2,12.06708038,77.66836702,19.98165498,,29.57343491,,33.0,21.22439525,14.37986089,2.385421736,406.6,6.301369863,207.3068293,27.4,16.51351711,355.4663905,7.45454863,-0.005221496,52.61255325,1.703359271,0.4681,3.636065675,66.93484178,9.939345801,78.63970644,49.18581349,35.93317722,63.06666667,8.63190569,41.94134126,9.518747967,55.62781705,10.60511838,476.2,141.0,3.4,5.846153846,12.89393348,51.76727562,13.06753347,27650.0,22.9661137,2.067712412,61.64383562,4613.515599,37.21557858,16.15048616,23.7025588,6493.233766,72.21508251,36.92875734,,0.699613236,66.39157714,25.43996562,19.47054731,15.73714709,4.163707195,5.902330068,24.2354126,36.38811108,46.10025136,35.42174299,0.931722286,0.368409347,,14.09367148,45.48060372,13.5822081,17.88908628,14.5,22.1,29.0,25.3,,26.18564078,,40.2,18.6,,11.4,48.0,,,5.9,,15.6,23.3,8.786043539,15.75971075,10.15467983,12.38691719,4.85417499,920.7276712,1.595244757,
"Las Vegas, NV",2015,All,Female,,,,,,141.7866705,,,,,199.0629115,,,,,,14.02719117,,624.1153222,,,9.807458807,,16.16458805,,,,,,4.997726067,0.756204972,137.3,,153.6129526,,,,3.382963172,,,,,,40.60241146,,81.45097149,,,,,39.23304794,,,6.39860267,,,,,11.05858575,,,,18.42758104,,,,,,,4887.484117,,,,,,,,,,,,,,,,,,,,,8.954955793,,,,,,,,,,,,,,,,,,,,,,,,,,
"Las Vegas, NV",2015,All,Male,,,,,,179.8965313,,,,,319.1807417,,,,,,19.44675694,,875.1411198,,,14.66983409,,23.72291962,,,,,,24.06907277,4.019029622,678.5,,269.2944306,,,,11.47286779,,,,,,93.9083408,,76.04225852,,,,,45.29073014,,,14.87789912,,,,,14.64931194,,,,28.68506308,,,,,,,8097.313621,,,,,,,,,,,,,,,,,,,,,27.20595936,,,,,,,,,,,,,,,,,,,,,,,,,,
"Las Vegas, NV",2015,American Indian/Alaska Native,Both,,,,,,,,,,,,,,,,11.51408451,,,,,,,74.27497315,,,,,,,,,331.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.36187845,20.55473006,20516.0,,,,,,20.00990589,30.66361556,,,,,,,,,,7.894736842,,,,,,1.676524954,,,,43.77013963,16.98895028,,,,,,,,,,,,,,,,,,,,9.347614411,20.05943536,12.97117517,,,,4.564983888,
"Las Vegas, NV",2015,Asian,Both,,,,,,,,,,,,,,,,39.83138173,,,,,,,74.01866315,,,,,,,,,131.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.63015678,11.47059537,30656.0,,,,,,11.01676358,10.06097561,,,,,,,,,,4.620144031,,,,,,0.705606901,,,,38.29467462,15.56245936,,,,,,,,,,,,,,,,,,,,7.032741838,12.07494964,8.245588017,,,,1.065016736,
"Las Vegas, NV",2015,Asian/PI,Both,,,,,,109.1042822,14.50800421,,,,183.1030113,,,,,,15.21720884,,480.4970006,,,9.957500525,,5.314665169,,,,31.0,,6.726913301,,,,135.5064847,,,,4.130674171,,,,,1.947230065,35.33475657,,85.75728391,,,,9.065240006,29.01825017,,,8.205230381,,,,,2.438561231,,,,17.411645,,,,,,,4378.842305,76.74561673,,,,,,11.4213406,,,,,,,,,,,,,,9.427655521,,,,,,9.752066116,,,,,,,,,,,,,,,,,,,,
"Las Vegas, NV",2015,Asian/PI,Female,,,,,,104.9396971,,,,,149.6404125,,,,,,15.84923066,,412.5174283,,,7.64350084,,3.969133393,,,,,,2.950825912,,,,104.2609022,,,,2.528512058,,,,,,22.63218682,,89.07007551,,,,,24.98684963,,,5.713197631,,,,,,,,,14.14874982,,,,,,,3428.200238,,,,,,,,,,,,,,,,,,,,,5.291630393,,,,,,,,,,,,,,,,,,,,,,,,,,
"Las Vegas, NV",2015,Asian/PI,Male,,,,,,117.1534915,,,,,231.5260351,,,,,,14.25408248,,576.6555276,,,13.01135307,,6.954410284,,,,,,11.03313626,,,,180.7262616,,,,5.788624871,,,,,,50.55482909,,82.24306811,,,,,35.40438523,,,11.46152933,,,,,,,,,22.55083785,,,,,,,5553.036673,,,,,,,,,,,,,,,,,,,,,14.29478235,,,,,,,,,,,,,,,,,,,,,,,,,,
